year_month,date,code,close,peTTM,turn,tradestatus,pctChg,PE_inv,market_cap,roe,div_ratio,profit_growth,Quality,return,excess_return,next_excess_return,mkt_excess,SMB,year_month_str
2016-02,2016-02-29,sh.600028,4.35,23.821058,0.164431,1,-0.2294,0.0419796635397134,392440872644.2786,0.0727406877636839,0.0249644265214724,0.320187385555156,0.000581437736503,-0.0068493150684931,-0.0083493150684931,0.0927528735632184,-0.01962573056692,392440872644.2786,2016-02
2016-03,2016-03-31,sh.600028,4.76,17.893593,0.242766,1,0.6343,0.0558859252023894,400424676262.6536,0.2463635046236665,0.0258072001316167,0.2573649367911352,0.0016363139838192,0.0942528735632184,0.0927528735632184,0.0216092436974791,0.1160366325406561,400424676262.6536,2016-03
2016-04,2016-04-29,sh.600028,4.87,16.062789,0.10734,1,-1.217,0.0622556892205955,398526045159.8983,0.0502822467184563,0.0421698329735615,0.4809269496804177,0.0010197545924035,0.0231092436974791,0.0216092436974791,-0.0097135523613963,-0.02333517176751,398526045159.8983,2016-04
2016-05,2016-05-31,sh.600028,4.83,15.930856,0.136508,1,1.6842,0.0627712660261319,364816237668.391,0.0539274488285539,0.0373439959755077,0.5335696003213332,0.001074537907235,-0.0082135523613963,-0.0097135523613963,-0.0242743271221533,-0.0088878850664528,364816237668.391,2016-05
2016-06,2016-06-30,sh.600028,4.72,15.568042,0.064839,1,0.8547,0.0642341535306752,374907395690.944,0.0717303514857299,0.0293705725959263,0.1241840023906295,0.0002616260746114,-0.0227743271221533,-0.0242743271221533,0.0133305084745763,0.002953791654438,374907395690.944,2016-06
2016-07,2016-07-29,sh.600028,4.79,15.798924,0.048334,1,-0.6224,0.0632954497407545,387101885900.4906,0.1121567327569244,0.060190479853977,-0.043886488657664,-0.0002962674841057,0.0148305084745763,0.0133305084745763,0.0423413361169103,0.015475661573604,387101885900.4906,2016-07
2016-08,2016-08-31,sh.600028,5.0,22.419764,0.078527,1,0.0,0.0446035025167972,399368839221.192,0.0764898330607344,-0.0293350613748146,0.0959415364751009,-0.0002152768765072,0.0438413361169103,0.0423413361169103,-0.0294999999999999,0.034129727140727,399368839221.192,2016-08
2016-09,2016-09-30,sh.600028,4.86,21.792011,0.029387,1,0.20619,0.0458883762494429,371671366728.4033,0.1306166107001256,0.0401977449584239,0.7693391027544108,0.0031860295993142,-0.0279999999999999,-0.0294999999999999,0.0293641975308641,-0.0276831909410852,371671366728.4033,2016-09
2016-10,2016-10-31,sh.600028,5.01,17.096019,0.047746,1,0.0,0.0584931497794896,377259819778.9121,0.0510705805005672,0.0443547741331795,-0.1638712685450389,-0.0003712051407348,0.0308641975308641,0.0293641975308641,0.0204560878243514,0.0303796899394051,377259819778.9121,2016-10
2016-11,2016-11-30,sh.600028,5.12,17.471381,0.123539,1,-2.103253,0.0572364600142369,359730391955.7499,0.0309204140768209,0.0529392573651033,0.0558921720941165,9.1490106579882e-05,0.0219560878243514,0.0204560878243514,0.055140625,0.0467317000011611,359730391955.7499,2016-11
2016-12,2016-12-30,sh.600028,5.41,18.460971,0.092041,1,0.0,0.0541683316657612,358019259474.9643,0.0100892630295446,0.0287025711789327,-0.1325382304985262,-3.8381453293511895e-05,0.056640625,0.055140625,0.1131025878003698,-0.0465447595317464,358019259474.9643,2016-12
2017-01,2017-01-26,sh.600028,6.03,20.576646,0.092416,1,-0.330578,0.0485987852442035,396264994715.3466,-0.0111787083968598,0.0341584013476791,0.174952772575477,-6.680515775320394e-05,0.1146025878003698,0.1131025878003698,-0.0479344941956882,0.0163915897703242,396264994715.3466,2017-01
2017-02,2017-02-28,sh.600028,5.75,19.62118,0.064454,1,0.34904,0.0509653343988485,406617169596.75433,0.0740965490262471,0.0497189676662944,-0.0905382057789735,-0.0003335431054721,-0.0464344941956882,-0.0479344941956882,-0.0032391304347825,0.0246356953069258,406617169596.75433,2017-02
