year_month,date,code,close,peTTM,turn,tradestatus,pctChg
2017-04,2017-04-28,sh.601288,3.3800,5.968240,0.055766,1,0.000000
2017-05,2017-05-31,sh.601288,3.5400,6.216223,0.084826,1,0.854700
2017-06,2017-06-30,sh.601288,3.5200,6.181103,0.049611,1,0.571428
2017-07,2017-07-31,sh.601288,3.7100,6.514742,0.054154,1,-0.268817
2017-08,2017-08-31,sh.601288,3.7700,6.534500,0.167782,1,-2.077920
2017-09,2017-09-29,sh.601288,3.8200,6.621164,0.040411,1,-0.520833
2017-10,2017-10-31,sh.601288,3.7400,6.400693,0.086794,1,0.000000
2017-11,2017-11-30,sh.601288,3.7400,6.400693,0.068068,1,-0.266666
2017-12,2017-12-29,sh.601288,3.8300,6.554721,0.107470,1,1.322750
2018-01,2018-01-31,sh.601288,4.4600,7.632912,0.170605,1,0.904976
2018-02,2018-02-28,sh.601288,4.1300,7.068145,0.135453,1,-1.666659
2018-03,2018-03-30,sh.601288,3.9100,6.581322,0.100867,1,-1.262625
2018-04,2018-04-27,sh.601288,3.8100,6.413001,0.059664,1,0.527704
2018-05,2018-05-31,sh.601288,3.5900,5.949399,0.078494,1,0.842696
2018-06,2018-06-29,sh.601288,3.4400,5.700817,0.069289,1,1.474925
2018-07,2018-07-31,sh.601288,3.6400,6.500083,0.060513,1,0.831031
2018-08,2018-08-31,sh.601288,3.6300,6.347178,0.071290,1,0.833339
2018-09,2018-09-28,sh.601288,3.8900,6.801797,0.117711,1,1.302088
2018-10,2018-10-31,sh.601288,3.8700,6.621111,0.085689,1,0.781249
2018-11,2018-11-30,sh.601288,3.5700,6.107847,0.055976,1,0.563380
2018-12,2018-12-28,sh.601288,3.6000,6.159173,0.069933,1,0.000000
2019-01,2019-01-31,sh.601288,3.7200,6.364479,0.085479,1,1.086955
2019-02,2019-02-28,sh.601288,3.8000,6.501349,0.118078,1,-0.523560
2019-03,2019-03-29,sh.601288,3.7300,6.381588,0.132695,1,1.634876
2019-04,2019-04-30,sh.601288,3.7600,6.409883,0.099560,1,0.534759
2019-05,2019-05-31,sh.601288,3.6800,6.273503,0.070437,1,-0.808625
2019-06,2019-06-28,sh.601288,3.6000,6.137122,0.096439,1,-0.552486
2019-07,2019-07-31,sh.601288,3.6000,6.137122,0.080300,1,-0.277000
2019-08,2019-08-30,sh.601288,3.4000,5.796171,0.061000,1,0.295000
2019-09,2019-09-30,sh.601288,3.4600,5.809572,0.051200,1,-0.859600
2019-10,2019-10-31,sh.601288,3.6400,6.013596,0.063000,1,0.552500
2019-11,2019-11-29,sh.601288,3.6200,5.980554,0.073500,1,-0.549500
2019-12,2019-12-31,sh.601288,3.6900,6.096200,0.066900,1,-0.806500
2020-01,2020-01-23,sh.601288,3.5200,5.815346,0.082700,1,-1.400600
2020-02,2020-02-28,sh.601288,3.4100,5.633616,0.086200,1,-1.445100
2020-03,2020-03-31,sh.601288,3.3700,5.560839,0.056200,1,-1.173000
2020-04,2020-04-30,sh.601288,3.4600,5.631395,0.040300,1,0.581400
2020-05,2020-05-29,sh.601288,3.4000,5.533740,0.036100,1,-0.874600
2020-06,2020-06-30,sh.601288,3.3800,5.501189,0.052000,1,0.296700
2020-07,2020-07-31,sh.601288,3.2300,5.257053,0.074800,1,0.000000
2020-08,2020-08-31,sh.601288,3.2100,5.631673,0.077800,1,-0.619200
2020-09,2020-09-30,sh.601288,3.1700,5.561496,0.063600,1,0.000000
2020-10,2020-10-30,sh.601288,3.1500,5.526408,0.054900,1,0.000000
2020-11,2020-11-30,sh.601288,3.2900,5.851964,0.255300,1,-0.903600
2020-12,2020-12-31,sh.601288,3.1400,5.585157,0.088400,1,0.319500
2021-01,2021-01-29,sh.601288,3.1500,5.602944,0.079900,1,0.318500
2021-02,2021-02-26,sh.601288,3.2600,5.798603,0.129500,1,-0.305800
2021-03,2021-03-31,sh.601288,3.4000,5.510906,0.073300,1,0.591700
2021-04,2021-04-30,sh.601288,3.2000,5.146833,0.088500,1,-0.928800
2021-05,2021-05-31,sh.601288,3.2600,5.243336,0.063700,1,-0.609800
2021-06,2021-06-30,sh.601288,3.0300,4.873407,0.056000,1,0.000000
2021-07,2021-07-30,sh.601288,2.9300,4.712569,0.065300,1,-0.678000
2021-08,2021-08-31,sh.601288,2.9600,4.516520,0.089000,1,1.369900
2021-09,2021-09-30,sh.601288,2.9400,4.486003,0.068800,1,-0.675700
2021-10,2021-10-29,sh.601288,2.9400,4.336091,0.049700,1,0.341300
2021-11,2021-11-30,sh.601288,2.9100,4.291845,0.065800,1,-0.342500
2021-12,2021-12-31,sh.601288,2.9400,4.336091,0.035900,1,0.000000
2022-01,2022-01-28,sh.601288,2.9600,4.365588,0.122600,1,0.339000
2022-02,2022-02-28,sh.601288,2.9800,4.395086,0.083800,1,0.336700
2022-03,2022-03-31,sh.601288,3.0800,4.469418,0.179600,1,0.983600
2022-04,2022-04-29,sh.601288,3.0600,4.440396,0.133500,1,0.000000
2022-05,2022-05-31,sh.601288,3.0300,4.309505,0.125100,1,0.331100
2022-06,2022-06-30,sh.601288,3.0200,4.295283,0.111700,1,0.000000
2022-07,2022-07-29,sh.601288,2.8500,4.053495,0.077100,1,0.000000
2022-08,2022-08-31,sh.601288,2.8500,4.024417,0.145100,1,1.063800
2022-09,2022-09-30,sh.601288,2.8600,4.038537,0.086900,1,1.418400
2022-10,2022-10-31,sh.601288,2.7600,3.833467,0.141500,1,-1.428600
2022-11,2022-11-30,sh.601288,2.8800,4.000139,0.116900,1,0.000000
2022-12,2022-12-30,sh.601288,2.9100,4.041808,0.128800,1,1.041700
2023-01,2023-01-31,sh.601288,2.9100,4.041808,0.077400,1,-0.342500
2023-02,2023-02-28,sh.601288,2.9300,4.069586,0.062000,1,0.342500
2023-03,2023-03-31,sh.601288,3.1100,4.200229,0.100100,1,0.647200
2023-04,2023-04-28,sh.601288,3.4200,4.618901,0.130600,1,0.000000
2023-05,2023-05-31,sh.601288,3.5200,4.731444,0.127800,1,0.571400
2023-06,2023-06-30,sh.601288,3.5300,4.744886,0.093700,1,1.146100
2023-07,2023-07-31,sh.601288,3.6200,4.865860,0.138200,1,0.277000
2023-08,2023-08-31,sh.601288,3.4600,4.593476,0.064700,1,-0.574700
2023-09,2023-09-28,sh.601288,3.6000,4.779339,0.082400,1,1.123600
2023-10,2023-10-31,sh.601288,3.5900,4.671507,0.100600,1,0.842700
2023-11,2023-11-30,sh.601288,3.6600,4.762595,0.087200,1,0.826400
2023-12,2023-12-29,sh.601288,3.6400,4.736569,0.101400,1,0.275500
2024-01,2024-01-31,sh.601288,3.8900,5.061883,0.119200,1,0.257700
2024-02,2024-02-29,sh.601288,4.1900,5.452260,0.092600,1,0.721200
2024-03,2024-03-29,sh.601288,4.2300,5.496177,0.113800,1,1.438800
2024-04,2024-04-30,sh.601288,4.4000,5.741962,0.099900,1,-0.226800
2024-05,2024-05-31,sh.601288,4.3900,5.728912,0.067900,1,0.000000
2024-06,2024-06-28,sh.601288,4.3600,5.689763,0.116800,1,0.925900
2024-07,2024-07-31,sh.601288,4.5900,5.989911,0.161500,1,-2.340400
2024-08,2024-08-30,sh.601288,4.5200,5.898561,0.278400,1,-4.034000
2024-09,2024-09-30,sh.601288,4.8000,6.175853,0.553700,1,2.127700
2024-10,2024-10-31,sh.601288,4.7300,5.989824,0.118900,1,0.424600
2024-11,2024-11-29,sh.601288,4.8100,6.091132,0.134200,1,-0.824700
2024-12,2024-12-31,sh.601288,5.3400,6.762296,0.145000,1,-0.558700
2025-01,2025-01-27,sh.601288,5.1600,6.534354,0.176900,1,2.381000
2025-02,2025-02-28,sh.601288,5.1300,6.496363,0.164900,1,-0.581400
2025-03,2025-03-31,sh.601288,5.1800,6.426875,0.175400,1,1.568600
2025-04,2025-04-30,sh.601288,5.4200,6.688014,0.205500,1,-3.041100
2025-05,2025-05-30,sh.601288,5.5300,6.823749,0.127600,1,0.363000
2025-06,2025-06-30,sh.601288,5.8800,7.255631,0.123100,1,0.000000
2025-07,2025-07-31,sh.601288,6.3000,7.773891,0.165600,1,1.123600
2025-08,2025-08-29,sh.601288,7.0200,8.662336,0.139800,1,0.000000
2025-09,2025-09-30,sh.601288,6.6700,8.170734,0.096700,1,0.755300
2025-10,2025-10-31,sh.601288,7.9600,9.654035,0.119900,1,-1.240700
2025-11,2025-11-28,sh.601288,8.0400,9.751061,0.077500,1,-0.740700
2025-12,2025-12-31,sh.601288,7.6800,9.314446,0.089900,1,0.919800
2015-01,2015-01-30,sh.601318,69.2900,17.350254,2.573481,1,-1.786000
2015-02,2015-02-27,sh.601318,70.2800,17.598150,1.761942,1,0.586800
2015-03,2015-03-31,sh.601318,78.2400,18.206244,4.488569,1,-2.151100
2015-04,2015-04-30,sh.601318,88.6600,16.731286,4.322072,1,1.210100
2015-05,2015-05-29,sh.601318,85.4400,16.123630,2.728345,1,0.258200
2015-06,2015-06-30,sh.601318,81.9400,15.463135,4.307091,1,7.083100
2015-07,2015-07-31,sh.601318,33.3700,12.594699,1.879882,1,-2.739700
2015-08,2015-08-31,sh.601318,30.2900,10.533587,2.672164,1,2.158500
2015-09,2015-09-30,sh.601318,29.8600,10.384051,0.337451,1,-0.233900
2015-10,2015-10-30,sh.601318,33.4900,10.958067,0.437631,1,0.329500
2015-11,2015-11-30,sh.601318,33.8000,11.059500,0.775714,1,-0.118200
2015-12,2015-12-31,sh.601318,36.0000,11.779349,0.479362,1,0.671100
2016-01,2016-01-29,sh.601318,30.1800,9.875021,0.594860,1,3.003400
2016-02,2016-02-29,sh.601318,29.0100,9.492192,0.616314,1,-0.309300
2016-03,2016-03-31,sh.601318,31.8100,10.728087,0.275075,1,-0.562700
2016-04,2016-04-29,sh.601318,32.0400,10.660895,0.239564,1,-0.466000
2016-05,2016-05-31,sh.601318,32.7200,10.887157,0.700498,1,2.538400
2016-06,2016-06-30,sh.601318,32.0400,10.660895,0.164129,1,-0.373100
2016-07,2016-07-29,sh.601318,32.3700,10.770699,0.211674,1,-0.246500
2016-08,2016-08-31,sh.601318,34.2200,10.368803,0.177847,1,0.029200
2016-09,2016-09-30,sh.601318,34.1600,10.350622,0.179118,1,-0.087741
2016-10,2016-10-31,sh.601318,34.6100,10.133405,0.216339,1,0.231688
2016-11,2016-11-30,sh.601318,36.3300,10.637001,0.468989,1,-1.196624
2016-12,2016-12-30,sh.601318,35.4300,10.373492,0.249951,1,0.853969
2017-01,2017-01-26,sh.601318,36.5100,10.689703,0.255898,1,0.219594
2017-02,2017-02-28,sh.601318,36.2300,10.607722,0.247833,1,-0.247798
2017-03,2017-03-31,sh.601318,37.0100,10.843218,0.588956,1,0.707479
2017-04,2017-04-28,sh.601318,37.9600,10.717376,0.626498,1,0.370173
2017-05,2017-05-31,sh.601318,45.0700,12.724767,0.932345,1,-0.243472
2017-06,2017-06-30,sh.601318,49.6100,14.006561,0.552617,1,-0.700557
2017-07,2017-07-31,sh.601318,52.0200,14.686984,0.568655,1,0.250532
2017-08,2017-08-31,sh.601318,56.0300,15.746667,0.443988,1,-0.673641
2017-09,2017-09-29,sh.601318,54.1600,15.221122,0.400799,1,0.781537
2017-10,2017-10-31,sh.601318,64.3600,16.294337,0.474179,1,0.468316
2017-11,2017-11-30,sh.601318,69.9200,17.701990,1.074282,1,-3.452085
2017-12,2017-12-29,sh.601318,69.9800,17.717180,0.960076,1,-0.864135
2018-01,2018-01-31,sh.601318,75.0800,19.008372,0.862878,1,2.316714
2018-02,2018-02-28,sh.601318,67.7600,17.155132,0.722048,1,-2.936536
2018-03,2018-03-30,sh.601318,65.3100,13.401160,0.777300,1,-1.626754
2018-04,2018-04-27,sh.601318,60.8900,12.133424,2.402791,1,-3.532953
2018-05,2018-05-31,sh.601318,62.1300,12.380516,0.614243,1,2.440230
2018-06,2018-06-29,sh.601318,58.5800,11.673115,0.595525,1,3.079360
2018-07,2018-07-31,sh.601318,61.6000,12.274904,0.240660,1,0.064973
2018-08,2018-08-31,sh.601318,62.9800,11.096126,0.481058,1,-0.284991
2018-09,2018-09-28,sh.601318,68.5000,12.068666,0.682680,1,1.934528
2018-10,2018-10-31,sh.601318,63.6300,11.385005,0.722662,1,1.321659
2018-11,2018-11-30,sh.601318,63.4900,11.359955,0.322332,1,0.697863
2018-12,2018-12-28,sh.601318,56.1000,10.037699,0.844657,1,-1.405981
2019-01,2019-01-31,sh.601318,62.9800,11.268703,0.639054,1,2.824489
2019-02,2019-02-28,sh.601318,70.0100,12.526547,0.552855,1,0.042868
2019-03,2019-03-29,sh.601318,77.1000,13.122478,1.319486,1,5.040868
2019-04,2019-04-30,sh.601318,86.1000,12.371806,0.847346,1,-0.381814
2019-05,2019-05-31,sh.601318,79.0000,11.351599,0.458493,1,-0.113790
2019-06,2019-06-28,sh.601318,88.6100,12.732471,0.549758,1,0.636000
2019-07,2019-07-31,sh.601318,88.0900,12.657751,0.547200,1,-2.100500
2019-08,2019-08-30,sh.601318,87.3200,10.859820,0.521300,1,0.715100
2019-09,2019-09-30,sh.601318,87.0400,10.824997,0.425400,1,-1.427000
2019-10,2019-10-31,sh.601318,88.1200,10.222847,0.345000,1,0.193300
2019-11,2019-11-29,sh.601318,83.6200,9.700800,0.527100,1,-0.924200
2019-12,2019-12-31,sh.601318,85.4600,9.914259,0.398800,1,-0.500600
2020-01,2020-01-23,sh.601318,83.4900,9.685718,0.997000,1,-2.030000
2020-02,2020-02-28,sh.601318,77.7200,9.509195,0.908300,1,-2.594300
2020-03,2020-03-31,sh.601318,69.1700,8.463086,0.392700,1,0.028900
2020-04,2020-04-30,sh.601318,74.4600,10.474147,0.448900,1,0.621600
2020-05,2020-05-29,sh.601318,70.7100,9.946641,0.247800,1,-1.118700
2020-06,2020-06-30,sh.601318,71.4000,10.043702,0.416800,1,0.549200
2020-07,2020-07-31,sh.601318,75.9000,10.676709,0.691000,1,-0.171000
2020-08,2020-08-31,sh.601318,76.6200,11.631804,0.667500,1,-1.630500
2020-09,2020-09-30,sh.601318,76.2600,11.577152,0.439600,1,-0.703100
2020-10,2020-10-30,sh.601318,77.8300,11.578285,0.705800,1,-1.055200
2020-11,2020-11-30,sh.601318,90.0300,13.393203,1.420900,1,-0.077700
2020-12,2020-12-31,sh.601318,86.9800,12.939473,0.734600,1,1.280900
2021-01,2021-01-29,sh.601318,79.0800,11.764239,1.172200,1,-2.273900
2021-02,2021-02-26,sh.601318,85.1800,10.881355,1.089700,1,-2.249300
2021-03,2021-03-31,sh.601318,78.7000,10.053564,0.446400,1,-0.844100
2021-04,2021-04-30,sh.601318,72.5000,9.187070,0.484300,1,-1.788100
2021-05,2021-05-31,sh.601318,71.8000,9.098367,0.576800,1,-1.603400
2021-06,2021-06-30,sh.601318,64.2800,8.145446,0.439800,1,-0.155300
2021-07,2021-07-30,sh.601318,53.6700,6.800966,0.600900,1,0.788700
2021-08,2021-08-31,sh.601318,49.9000,6.888515,1.464800,1,-1.597300
2021-09,2021-09-30,sh.601318,48.3600,6.675924,0.627800,1,-1.687300
2021-10,2021-10-29,sh.601318,49.5700,7.446026,1.353900,1,-3.372300
2021-11,2021-11-30,sh.601318,48.2200,7.243239,0.431100,1,-0.904200
2021-12,2021-12-31,sh.601318,50.4100,7.572204,0.330500,1,0.000000
2022-01,2022-01-28,sh.601318,49.9700,7.506111,0.673300,1,-1.614500
2022-02,2022-02-28,sh.601318,50.7600,7.624779,0.675600,1,-1.245100
2022-03,2022-03-31,sh.601318,48.4500,8.715756,0.390900,1,-0.513300
2022-04,2022-04-29,sh.601318,44.5600,8.015977,0.476700,1,2.061400
2022-05,2022-05-31,sh.601318,44.2000,8.500381,0.499100,1,0.113300
2022-06,2022-06-30,sh.601318,46.6900,8.979248,0.361700,1,-0.213700
2022-07,2022-07-29,sh.601318,42.1200,8.100363,0.425300,1,-1.404500
2022-08,2022-08-31,sh.601318,43.8400,7.714281,0.777500,1,2.215000
2022-09,2022-09-30,sh.601318,41.5800,7.316601,0.306100,1,0.629200
2022-10,2022-10-31,sh.601318,36.1500,6.852034,0.518800,1,-1.579100
2022-11,2022-11-30,sh.601318,44.9500,8.520026,1.075500,1,0.379600
2022-12,2022-12-30,sh.601318,47.0000,8.908592,0.510500,1,2.575300
2023-01,2023-01-31,sh.601318,50.9800,9.662979,0.565300,1,-0.971300
2023-02,2023-02-28,sh.601318,48.2000,9.136045,0.351200,1,0.836800
2023-03,2023-03-31,sh.601318,45.6000,9.950331,0.484200,1,0.263900
2023-04,2023-04-28,sh.601318,51.8000,9.826047,1.984300,1,2.839000
2023-05,2023-05-31,sh.601318,47.0000,8.915525,0.563700,1,-2.062900
2023-06,2023-06-30,sh.601318,46.4000,8.768003,0.303800,1,0.216000
2023-07,2023-07-31,sh.601318,52.6000,9.939589,1.184500,1,1.290200
2023-08,2023-08-31,sh.601318,48.7900,10.718752,0.594200,1,1.119200
2023-09,2023-09-28,sh.601318,48.3000,10.611103,0.391600,1,-0.739800
2023-10,2023-10-31,sh.601318,45.4600,10.536570,0.393100,1,0.331100
2023-11,2023-11-30,sh.601318,40.8000,9.456491,0.361000,1,0.122700
2023-12,2023-12-29,sh.601318,40.3000,9.340602,0.316900,1,0.099400
2024-01,2024-01-31,sh.601318,40.5100,9.389276,0.517500,1,0.796200
2024-02,2024-02-29,sh.601318,42.9000,9.943222,0.422800,1,0.586200
2024-03,2024-03-29,sh.601318,40.8100,8.675184,0.311400,1,0.294900
2024-04,2024-04-30,sh.601318,41.3600,8.964025,0.481500,1,-1.711000
2024-05,2024-05-31,sh.601318,43.0700,9.334636,0.448300,1,-0.185400
2024-06,2024-06-28,sh.601318,41.3600,8.964025,0.371000,1,-0.144900
2024-07,2024-07-31,sh.601318,42.5600,9.224103,0.539700,1,2.976000
2024-08,2024-08-30,sh.601318,44.0300,8.865215,1.022100,1,3.308300
2024-09,2024-09-30,sh.601318,57.0900,11.494779,2.435500,1,10.000000
2024-10,2024-10-31,sh.601318,55.9200,8.683371,0.703900,1,-0.089300
2024-11,2024-11-29,sh.601318,53.2500,8.268768,0.523600,1,0.150500
2024-12,2024-12-31,sh.601318,52.6500,8.175599,0.629100,1,-2.319100
2025-01,2025-01-27,sh.601318,50.8500,7.896091,0.487400,1,-0.019700
2025-02,2025-02-28,sh.601318,50.3800,7.823109,0.748200,1,-2.402200
2025-03,2025-03-31,sh.601318,51.6300,7.426086,0.435200,1,-0.635100
2025-04,2025-04-30,sh.601318,50.7100,7.898464,0.351200,1,-0.568600
2025-05,2025-05-30,sh.601318,53.2800,8.298761,0.387700,1,-0.448400
2025-06,2025-06-30,sh.601318,55.4800,8.641427,0.524800,1,0.216800
2025-07,2025-07-31,sh.601318,58.6900,9.141409,0.769000,1,-3.327300
2025-08,2025-08-29,sh.601318,59.8800,9.084257,1.003800,1,1.767500
2025-09,2025-09-30,sh.601318,55.1100,8.313510,0.719600,1,-1.606900
2025-10,2025-10-31,sh.601318,57.8300,7.464767,0.537100,1,-1.398100
2025-11,2025-11-28,sh.601318,58.9900,7.614501,0.406700,1,-0.589800
2025-12,2025-12-31,sh.601318,68.4000,8.829155,0.429700,1,-0.581400
2015-01,2015-01-30,sh.601328,6.2300,7.105662,0.616495,1,-1.424100
2015-02,2015-02-27,sh.601328,6.0800,6.934579,0.622058,1,-0.653600
2015-03,2015-03-31,sh.601328,6.3900,7.206360,1.753429,1,-1.540800
2015-04,2015-04-30,sh.601328,6.9200,7.771028,1.148159,1,-1.704500
2015-05,2015-05-29,sh.601328,6.8200,7.658730,1.644660,1,2.248900
2015-06,2015-06-30,sh.601328,8.2400,9.253363,3.782003,1,10.013400
2015-07,2015-07-31,sh.601328,6.8400,7.681189,0.855747,1,0.588200
2015-08,2015-08-31,sh.601328,6.3700,7.124193,1.261516,1,9.450200
2015-09,2015-09-30,sh.601328,6.0800,6.799858,0.152452,1,-0.327900
2015-10,2015-10-30,sh.601328,6.3500,7.101825,0.192464,1,-0.157200
2015-11,2015-11-30,sh.601328,6.3900,7.150115,0.409732,1,2.733100
2015-12,2015-12-31,sh.601328,6.4400,7.206063,0.207799,1,-0.309600
2016-01,2016-01-29,sh.601328,5.3500,5.986403,0.258907,1,2.490400
2016-02,2016-02-29,sh.601328,5.1700,5.784991,0.414681,1,0.193800
2016-03,2016-03-31,sh.601328,5.5700,6.217583,0.318345,1,-0.179200
2016-04,2016-04-29,sh.601328,5.3800,5.996840,0.134153,1,-0.738000
2016-05,2016-05-31,sh.601328,5.5300,6.164038,0.362645,1,2.788100
2016-06,2016-06-30,sh.601328,5.6300,6.275504,0.141155,1,0.356500
2016-07,2016-07-29,sh.601328,5.6200,6.264357,0.088389,1,0.000000
2016-08,2016-08-31,sh.601328,5.8000,6.441693,0.096594,1,-0.343600
2016-09,2016-09-30,sh.601328,5.5300,6.141821,0.078089,1,-0.180501
2016-10,2016-10-31,sh.601328,5.6200,6.223072,0.126906,1,-0.530977
2016-11,2016-11-30,sh.601328,5.8600,6.488826,0.340323,1,-0.340136
2016-12,2016-12-30,sh.601328,5.7700,6.389168,0.204601,1,0.522652
2017-01,2017-01-26,sh.601328,6.0200,6.665995,0.162103,1,0.668896
2017-02,2017-02-28,sh.601328,6.2300,6.898530,0.096819,1,-0.479237
2017-03,2017-03-31,sh.601328,6.2300,6.883749,0.252595,1,1.465801
2017-04,2017-04-28,sh.601328,6.0200,6.651713,0.126922,1,0.000000
2017-05,2017-05-31,sh.601328,6.2000,6.824505,0.301255,1,0.486219
2017-06,2017-06-30,sh.601328,6.1600,6.780476,0.181575,1,0.162598
2017-07,2017-07-31,sh.601328,6.4000,7.044651,0.177243,1,-0.466559
2017-08,2017-08-31,sh.601328,6.5800,7.131060,0.353231,1,-1.052634
2017-09,2017-09-29,sh.601328,6.3200,6.849285,0.134243,1,-0.157974
2017-10,2017-10-31,sh.601328,6.2200,6.689464,0.163810,1,-0.638985
2017-11,2017-11-30,sh.601328,6.3100,6.786257,0.193768,1,0.158726
2017-12,2017-12-29,sh.601328,6.2100,6.678709,0.136420,1,0.811691
2018-01,2018-01-31,sh.601328,6.7800,7.291731,0.562769,1,0.593478
2018-02,2018-02-28,sh.601328,6.5000,6.990597,0.300623,1,-1.215804
2018-03,2018-03-30,sh.601328,6.1800,6.535518,0.269788,1,-1.277962
2018-04,2018-04-27,sh.601328,6.1800,6.535518,0.141367,1,0.815656
2018-05,2018-05-31,sh.601328,6.0200,6.297441,0.208169,1,0.668896
2018-06,2018-06-29,sh.601328,5.7400,6.004537,0.089919,1,1.056337
2018-07,2018-07-31,sh.601328,5.7500,6.014997,0.166310,1,0.700525
2018-08,2018-08-31,sh.601328,5.6200,5.795089,0.192360,1,0.716845
2018-09,2018-09-28,sh.601328,5.8400,6.021943,0.217758,1,0.516355
2018-10,2018-10-31,sh.601328,6.0000,6.094769,0.236007,1,0.000000
2018-11,2018-11-30,sh.601328,5.8500,5.942400,0.138806,1,0.862064
2018-12,2018-12-28,sh.601328,5.7900,5.881452,0.212368,1,1.223779
2019-01,2019-01-31,sh.601328,6.2500,6.348718,0.218319,1,2.459018
2019-02,2019-02-28,sh.601328,6.4000,6.501087,0.293276,1,-0.466559
2019-03,2019-03-29,sh.601328,6.2400,6.338560,0.351269,1,2.127654
2019-04,2019-04-30,sh.601328,6.2600,6.230863,0.229066,1,0.320520
2019-05,2019-05-31,sh.601328,5.9600,5.932259,0.204324,1,-0.334448
2019-06,2019-06-28,sh.601328,6.1200,6.091514,0.176939,1,-0.163136
2019-07,2019-07-31,sh.601328,5.8100,5.782957,0.144900,1,-0.171800
2019-08,2019-08-30,sh.601328,5.4100,5.313741,0.158400,1,-0.184500
2019-09,2019-09-30,sh.601328,5.4500,5.353030,0.168900,1,-0.728600
2019-10,2019-10-31,sh.601328,5.6100,5.447856,0.163800,1,-0.355200
2019-11,2019-11-29,sh.601328,5.5100,5.350746,0.161800,1,-0.541500
2019-12,2019-12-31,sh.601328,5.6300,5.467278,0.170100,1,-0.177300
2020-01,2020-01-23,sh.601328,5.4700,5.311902,0.273200,1,-1.263500
2020-02,2020-02-28,sh.601328,5.2000,5.049706,0.265100,1,-2.071600
2020-03,2020-03-31,sh.601328,5.1600,4.958472,0.149200,1,-1.149400
2020-04,2020-04-30,sh.601328,5.1800,4.953335,0.149100,1,0.000000
2020-05,2020-05-29,sh.601328,5.1100,4.886398,0.152200,1,-0.969000
2020-06,2020-06-30,sh.601328,5.1300,4.905523,0.152600,1,0.195300
2020-07,2020-07-31,sh.601328,4.7600,4.551713,0.482400,1,-0.209600
2020-08,2020-08-31,sh.601328,4.7300,4.944785,0.402700,1,-0.838600
2020-09,2020-09-30,sh.601328,4.5400,4.746157,0.186300,1,-0.438600
2020-10,2020-10-30,sh.601328,4.5300,4.735703,0.205600,1,-0.657900
2020-11,2020-11-30,sh.601328,4.7100,5.007838,1.103800,1,-0.842100
2020-12,2020-12-31,sh.601328,4.4800,4.763294,0.283400,1,0.448400
2021-01,2021-01-29,sh.601328,4.4600,4.742029,0.226900,1,-0.223700
2021-02,2021-02-26,sh.601328,4.5700,4.858985,0.395100,1,-1.082300
2021-03,2021-03-31,sh.601328,4.9500,4.696330,0.612500,1,1.020400
2021-04,2021-04-30,sh.601328,4.8100,4.534826,0.434300,1,-1.836700
2021-05,2021-05-31,sh.601328,4.9000,4.619677,0.259000,1,-0.608500
2021-06,2021-06-30,sh.601328,4.9000,4.619677,0.168600,1,0.409800
2021-07,2021-07-30,sh.601328,4.2800,4.035147,0.160500,1,-0.465100
2021-08,2021-08-31,sh.601328,4.4200,3.917521,0.297100,1,0.913200
2021-09,2021-09-30,sh.601328,4.5000,3.988426,0.180900,1,0.222700
2021-10,2021-10-29,sh.601328,4.5200,4.006153,0.162000,1,0.221700
2021-11,2021-11-30,sh.601328,4.5700,3.774167,0.198100,1,-0.218300
2021-12,2021-12-31,sh.601328,4.6100,3.807201,0.153400,1,0.217400
2022-01,2022-01-28,sh.601328,4.7400,3.914563,0.259100,1,-1.043800
2022-02,2022-02-28,sh.601328,4.7800,3.947597,0.209100,1,-0.416700
2022-03,2022-03-31,sh.601328,5.1100,4.332932,0.383000,1,1.388900
2022-04,2022-04-29,sh.601328,5.0800,4.307494,0.368700,1,0.000000
2022-05,2022-05-31,sh.601328,4.9100,4.098302,0.257100,1,0.000000
2022-06,2022-06-30,sh.601328,4.9800,4.156729,0.221200,1,-0.200400
2022-07,2022-07-29,sh.601328,4.6200,3.856243,0.126900,1,-0.431000
2022-08,2022-08-31,sh.601328,4.5800,3.795934,0.177900,1,0.438600
2022-09,2022-09-30,sh.601328,4.6200,3.829086,0.178100,1,0.873400
2022-10,2022-10-31,sh.601328,4.4500,3.627383,0.236000,1,-0.669600
2022-11,2022-11-30,sh.601328,4.7200,3.847472,0.291700,1,-0.840300
2022-12,2022-12-30,sh.601328,4.7400,3.863775,0.201800,1,0.636900
2023-01,2023-01-31,sh.601328,4.8500,3.953440,0.203200,1,-0.614800
2023-02,2023-02-28,sh.601328,4.9000,3.994197,0.157400,1,0.823000
2023-03,2023-03-31,sh.601328,5.1100,4.118141,0.238500,1,-0.389900
2023-04,2023-04-28,sh.601328,5.5700,4.488854,0.330500,1,0.000000
2023-05,2023-05-31,sh.601328,5.8500,4.648274,0.209700,1,-0.510200
2023-06,2023-06-30,sh.601328,5.8000,4.608545,0.198400,1,1.221600
2023-07,2023-07-31,sh.601328,5.8200,4.624436,0.337300,1,0.692000
2023-08,2023-08-31,sh.601328,5.5500,4.378326,0.219300,1,0.361700
2023-09,2023-09-28,sh.601328,5.7600,4.543993,0.130300,1,0.173900
2023-10,2023-10-31,sh.601328,5.6300,4.475238,0.282900,1,0.715600
2023-11,2023-11-30,sh.601328,5.8400,4.642166,0.446500,1,2.097900
2023-12,2023-12-29,sh.601328,5.7400,4.562676,0.224200,1,0.000000
