trade_date,open,high,low,close,volume,amount,pct_chg,turnover_rate,stock_code
2015-07-31,3.735501,4.20510684,3.15383013,3.201858,18046568640.0,126697327790.0,-15.014164,18.885506,sh.600028
2015-07-31,13.36729125,13.853895,7.58529375,11.15372125,7470505791.0,88609781400.0,-19.6011,106.377305,sh.600029
2015-07-31,19.8279326,21.28893816,14.87840356,15.49709469,8907601307.0,222195403840.0,-22.742475,90.758108,sh.600030
2015-07-31,8.1186624,8.32162896,4.8627405,6.43573134,5520601539.0,42283213080.0,-21.465428,72.699699,sh.600031
2015-07-31,11.72553603,13.8014032,10.90841676,11.4790517,8368591412.0,154735199470.0,-4.14177,40.56723,sh.600036
2015-07-31,7.549304,7.9132883,5.89789375,6.201214,7326023169.0,75773343010.0,-19.43958,68.132024,sh.600048
2015-07-31,6.02146306,6.81132798,4.82019678,5.13545922,12757508099.0,90554267450.0,-14.714038,60.186588,sh.600050
2015-07-31,8.61078,9.0987242,7.06658012,7.66236803,3108019952.0,44753176092.0,-9.872563,98.171364,sh.600089
2015-07-31,19.6619484,21.22843737,11.06466508,18.36313073,4562424012.0,82334775260.0,-9.230903,220.38551,sh.600100
2015-07-31,13.9920625,17.3223,12.3965875,12.87756342,2694699582.0,61665228860.0,-10.001374,24.440463,sh.600104
2015-07-31,22.0196172,22.47296226,14.53479774,15.42298398,3274022073.0,61972838786.0,-31.680328,115.410097,sh.600109
2015-07-31,17.30733828,17.817794,12.05831248,13.64746708,2774950142.0,43350478740.0,-21.885336,125.042545,sh.600111
2015-07-31,49.3292585,50.9898474,27.8392845,38.43774895,1239898555.0,49761571320.0,-23.592233,89.970446,sh.600150
2015-07-31,25.1378835,26.40800814,17.74646372,22.79168104,1119804124.0,29254598340.0,-10.711818,58.763408,sh.600196
2015-07-31,6.2085825,6.4255815,4.58109,4.95984484,3716585566.0,32873408688.0,-20.881297,71.17953,sh.600256
2015-07-31,13.416705,14.5062495,10.3461705,13.4857395,610359759.0,26585347200.0,0.875617,31.36218,sh.600276
2015-07-31,15.3494617,15.9973917,10.950017,13.3279201,836209404.0,17471018500.0,-14.929694,38.671599,sh.600309
2015-07-31,27.50665404,29.60364732,19.66750338,24.3283986,583058801.0,18209149316.0,-13.813117,56.261364,sh.600332
2015-07-31,19.94128243,21.05528416,14.0716008,19.30284869,1030105023.0,27462979380.0,-2.692939,38.934191,sh.600340
2015-07-31,4.17393424,4.17393424,4.17393237,4.17393237,0.0,0.0,0.0,0.0,sh.600346
2015-07-31,32.669098,34.6453184,16.5283888,30.6172328,1095100238.0,31873995798.0,-7.300315,62.251211,sh.600372
2015-07-31,9.7041828,10.2305438,6.0962174,8.0102574,2155138055.0,35535269380.0,-19.091348,97.705295,sh.600406
2015-07-31,41.6978292,45.567987,35.54927205,38.69533581,177753981.0,11647306228.0,-7.019649,44.19416,sh.600436
2015-07-31,6.30245352,6.6224367,3.76284018,4.9820166,313264436.0,4066340518.0,-21.805467,45.564411,sh.600438
2015-07-31,42.935801,45.00565764,28.37756894,38.04406346,264366369.0,9573360286.0,-13.189881,190.759795,sh.600485
2015-07-31,16.0257924,18.891092,13.7570536,16.0257924,3931961588.0,72450260388.0,0.0,89.415011,sh.600518
2015-07-31,184.907385,205.210941,159.35390952,167.89590714,255899402.0,61973583220.0,-10.133799,21.865803,sh.600519
2015-07-31,11.9872345,12.17836375,7.1452935,8.566511,1080159394.0,20394819650.0,-29.230769,75.903333,sh.600547
2015-07-31,34.146212,37.122258,19.08428656,20.64749388,1094618812.0,88150324020.0,-41.178046,177.178639,sh.600570
2015-07-31,13.8994443,15.29990865,11.1379653,12.2688567,2138545093.0,43467877000.0,-13.006993,53.467603,sh.600585
2015-07-31,19.9502622,22.8443085,15.533262,16.9954713,1660294240.0,73061364200.0,-14.625109,118.838167,sh.600588
2015-07-31,16.5576581,16.840636,8.0683211,11.6987205,642293905.0,11547485414.0,-30.618093,123.918389,sh.600606
2015-07-31,24.67731992,26.849115,16.706116,21.3599626,1460960070.0,53936980100.0,-14.923954,92.443313,sh.600637
2015-07-31,11.67144,12.29002632,8.29483616,8.84888056,1934596871.0,38119537410.0,-25.008324,52.219425,sh.600690
2015-07-31,18.64797264,19.47238488,13.72472208,15.40257516,1441835491.0,40611922312.0,-15.239617,60.827227,sh.600703
2015-07-31,39.07488112,40.00499984,23.47065536,23.47065536,179228387.0,5489895124.0,-39.934161,54.747138,sh.600745
2015-07-31,5.1450711,5.1450711,2.96230628,3.91665753,17496202896.0,93379647360.0,-24.094015,98.207561,sh.600795
2015-07-31,17.0289356,18.32164312,8.86250444,11.50385394,464707430.0,9449356850.0,-34.454674,53.67077,sh.600809
2015-07-31,17.5861615,19.044115,13.09075905,14.241686,6784464309.0,137109578030.0,-20.132117,83.840266,sh.600837
2015-07-31,13.4407865,14.93017095,11.45009704,12.53989054,4387503522.0,79776176940.0,-8.677249,72.934852,sh.600887
2015-07-31,50.254575,62.42249,27.0417475,51.4745456,1464981652.0,70241439854.0,1.174998,107.313358,sh.600893
2015-07-31,9.9955499,9.9955499,9.9955499,9.9955499,0.0,0.0,0.0,0.0,sh.600900
2015-07-31,22.57175085,23.90754787,16.88254306,19.29663406,1846616621.0,47511241730.0,-16.212439,184.661662,sh.600958
2015-07-31,16.8318586,17.914459,12.3081355,13.7773789,2580811900.0,62207780980.0,-19.198791,53.732214,sh.600999
2015-07-31,7.444656,7.934436,4.984872,5.561724,5891532193.0,66749067170.0,-27.207977,39.628808,sh.601006
2015-07-31,4.305497,4.444384,2.5416321,3.49717466,1424157139.0,18183918782.0,-20.012706,88.151883,sh.601012
2015-07-31,9.8463252,10.94197021,7.90601994,8.21009763,2665234224.0,52023995860.0,-18.417266,16.161713,sh.601088
2015-07-31,14.4544512,14.4544512,11.0933865,11.0933865,1090375721.0,14605762550.0,-23.252776,13.09089,sh.601111
2015-07-31,9.4817568,9.94596781,5.91622117,7.76318838,2168574194.0,17253687858.0,-19.631902,55.16356,sh.601118
2015-07-31,10.2652929,11.24034432,8.9632056,9.41136588,10386876265.0,172819903430.0,-9.913043,64.197295,sh.601166
2015-07-31,4.42056382,4.58365918,3.5940672,3.6523044,6492498668.0,75331919800.0,-19.30217,58.448907,sh.601169
2015-07-31,11.8587238,15.6319541,10.09531617,12.68267409,5480769849.0,94046169780.0,5.37428,53.412326,sh.601186
2015-07-31,25.7819552,26.5223154,16.08759164,18.74417824,1207571779.0,28954918196.0,-28.050819,241.514356,sh.601198
2015-07-31,26.822736,27.7913348,17.35282004,19.65510488,5845778676.0,175653903410.0,-23.179965,383.329749,sh.601211
2015-07-31,4.75144,4.8821046,3.0765574,3.6170337,1726455272.0,11156960062.0,-25.550122,63.706837,sh.601225
2015-07-31,1.96907268,2.34005824,1.8560931,1.93504816,36416259056.0,138640806300.0,-3.052305,12.384154,sh.601288
2015-07-31,28.128546,29.87529398,23.13945326,23.32115842,5325990728.0,369438999700.0,-18.04186,86.836594,sh.601318
2015-07-31,4.54423575,5.1437835,3.742971,3.832623,18489646688.0,150206376420.0,-16.990291,56.527612,sh.601328
2015-07-31,45.85141682,46.65893087,32.300562,33.069623,1123623296.0,57519061220.0,-29.577465,53.879452,sh.601336
2015-07-31,17.1991782,17.86495284,10.22703822,13.54666455,185867811.0,2897629524.0,-21.699626,47.117101,sh.601360
2015-07-31,10.033416,10.35299888,7.060552,7.75174288,3627521186.0,43166946950.0,-23.813002,69.760023,sh.601377
2015-07-31,10.137204,12.517911,8.2326384,10.0911258,9960300797.0,135571467220.0,-4.017531,58.272897,sh.601390
2015-07-31,2.8767024,3.44057868,2.73392784,2.79764226,24642163792.0,132445145450.0,-4.221807,9.139854,sh.601398
2015-07-31,20.6584912,22.7522572,17.52627988,17.69671372,2294274505.0,66039922250.0,-15.983186,36.494099,sh.601601
2015-07-31,26.1640456,32.38225384,22.18846984,23.98937168,2273777550.0,73027159370.0,-9.833972,10.91927,sh.601628
2015-07-31,11.65748776,12.78070688,8.50320494,8.99393174,466933707.0,17318393290.0,-22.848457,23.239285,sh.601633
2015-07-31,3.95093248,4.42348544,3.2153088,3.39068928,17476805038.0,136145376530.0,-16.245487,58.488287,sh.601668
2015-07-31,9.21784821,9.81955725,6.36808734,8.21499981,5974349834.0,59938532110.0,-13.315697,181.040904,sh.601669
2015-07-31,17.864077,19.79029052,13.13398009,15.03689264,3473481818.0,76339161520.0,-16.299179,63.807099,sh.601688
2015-07-31,13.7862452,15.6799602,10.983547,11.65013468,17288698719.0,305900146540.0,-16.230937,75.438218,sh.601766
2015-07-31,22.59325652,23.27841972,15.48468832,18.6706972,2213893163.0,50645625020.0,-19.109462,64.771596,sh.601788
2015-07-31,13.221716,14.9327616,9.97850684,11.24623608,2903290772.0,46352170090.0,-17.653759,24.714673,sh.601800
2015-07-31,3.0980673,3.5657001,2.61874368,2.65381614,15311466919.0,81501013420.0,-15.298507,38.461011,sh.601818
2015-07-31,7.67459133,9.82595925,7.0333182,7.7095462,10347837758.0,132410339420.0,-1.317929,6.390628,sh.601857
2015-07-31,29.48551452,33.31527621,20.03697,27.803838,359753663.0,22537814194.0,-5.817193,36.851029,sh.601888
2015-07-31,4.08638943,4.15061559,2.77368884,3.29067818,11006276311.0,47315830910.0,-19.944057,69.643211,sh.601899
2015-07-31,11.2154634,11.60515323,7.93636605,8.25952347,4084343251.0,42933515230.0,-26.913373,66.956447,sh.601901
2015-07-31,5.26807242,5.65587924,2.79743796,4.40966856,4812017423.0,46155708860.0,-18.910256,63.020202,sh.601919
2015-07-31,3.9734145,4.40313192,3.43185282,3.55547016,11645705937.0,79025067860.0,-11.566618,121.389635,sh.601939
2015-07-31,10.2456018,11.69299634,6.00099534,8.54613293,16451585944.0,185700706862.0,-19.58684,422.811255,sh.601985
2015-07-31,2.69886147,3.43311496,2.52706536,2.5633157,43524266176.0,223580676680.0,-5.410737,20.650563,sh.601988
2015-07-31,13.921071,15.105843,8.4217543,13.1213499,18850538336.0,229918686660.0,-10.202703,104.970988,sh.601989
2015-07-31,4.70023279,6.4852095,4.53964665,4.6940564,7773718577.0,70099243670.0,-1.426719,24.365079,sh.601998
2015-07-31,13.203902,16.0285342,11.29435035,13.3543262,295924181.0,9707919156.0,0.062617,109.821191,sh.603288
2015-07-31,9.6027336,10.35778725,5.9622264,6.62859288,223335544.0,4300882032.0,-35.642975,245.423675,sh.603799
2015-07-31,3.4298158,5.2535028,2.655894,4.45104468,3971263474.0,57945981338.0,26.100362,161.754347,sh.603993
2015-08-31,7.3939674,7.8231036,5.8747266,7.3791696,3141454512.0,45063080650.0,-0.729927,21.051407,sh.600000
2015-08-31,25.7997852,30.44740608,21.03390336,25.23698088,571835012.0,16467355290.0,-2.389047,52.29514,sh.600009
2015-08-31,3.02704974,3.6338709,2.22971496,2.79419976,5690069905.0,24923541360.0,-9.589041,36.145732,sh.600010
2015-08-31,5.7226917,6.09172509,4.58884998,5.54619747,1376049321.0,13959572538.0,-4.158965,17.675141,sh.600015
2015-08-31,4.58160302,4.82568398,3.63070428,4.35786214,4303435083.0,37029243260.0,-5.720572,14.56236,sh.600016
2015-08-31,5.2966142,6.29625688,4.64013244,5.84865568,2798460828.0,20676004624.0,9.192201,12.298127,sh.600018
2015-08-31,4.05584256,4.83441948,3.03584644,3.44625908,2968384256.0,20000155458.0,-15.905744,18.073148,sh.600019
2015-08-31,3.17517585,3.31392303,2.33201991,2.64153285,6728436380.0,37134112370.0,-17.5,7.041224,sh.600028
2015-08-31,11.2014275,12.9236175,6.61497755,7.72545135,5586905996.0,61487426170.0,-30.736527,79.555524,sh.600029
2015-08-31,15.1318433,17.33367496,10.62971008,11.37711157,6205129369.0,115060522100.0,-26.585609,63.223059,sh.600030
2015-08-31,6.33424806,7.84804032,4.82891274,5.8352886,3432129286.0,27088902460.0,-9.329829,45.197025,sh.600031
2015-08-31,11.4126988,12.38145114,9.29604129,11.31316945,2820375121.0,47871543710.0,-1.445087,13.671931,sh.600036
2015-08-31,6.07314545,6.8213354,4.68461275,5.661978,3767138804.0,33016032710.0,-8.695652,35.034395,sh.600048
2015-08-31,5.07738456,6.72836418,4.46345244,5.4341289,9509781880.0,65363385950.0,5.815832,44.864665,sh.600050
2015-08-31,7.540559,8.63103984,5.52200936,6.6704945,1913606765.0,24649998220.0,-12.944739,60.258362,sh.600089
2015-08-31,17.8113656,20.86059395,12.65187763,14.68469653,3211537107.0,58905874400.0,-20.031629,155.131624,sh.600100
2015-08-31,12.87756342,13.65984531,9.360638,11.5670741,1045753628.0,18578962280.0,-10.176532,9.484806,sh.600104
2015-08-31,14.9881428,18.6889188,10.0846146,11.68520022,2431489017.0,38807744030.0,-24.235153,85.710596,sh.600109
2015-08-31,13.51262972,18.058575,11.075926,12.79028672,2033741905.0,32257578160.0,-6.280875,91.642823,sh.600111
2015-08-31,37.119046,56.37210907,31.78562518,37.00182796,1102578592.0,50556974670.0,-3.735705,80.006133,sh.600150
2015-08-31,22.80050135,25.27018815,17.2849344,20.10041856,524478768.0,12958818256.0,-11.808101,27.522813,sh.600196
2015-08-31,4.8810209,5.80265466,3.53495054,4.28680966,2882961341.0,23553110940.0,-13.569682,55.214075,sh.600256
2015-08-31,13.410702,15.0075,11.555775,13.32666,320897414.0,14516969048.0,-1.179613,16.469904,sh.600276
2015-08-31,13.152979,15.1356448,10.1660217,12.0450187,499886649.0,10202402620.0,-9.625668,23.117913,sh.600309
2015-08-31,24.0417003,32.58346824,19.837728,22.71419856,543462083.0,17565345396.0,-6.634972,52.44054,sh.600332
2015-08-31,19.54389,20.3907919,13.00971611,16.74911373,756992427.0,20490838320.0,-13.229835,28.611537,sh.600340
2015-08-31,4.17393237,4.17393237,4.17393237,4.17393237,0.0,0.0,0.0,0.0,sh.600346
2015-08-31,29.31236,35.9501912,18.42863946,25.05764646,668194158.0,19789428836.0,-18.15836,37.983642,sh.600372
2015-08-31,7.847564,10.1826928,5.6894839,7.6178792,1293025755.0,22718627060.0,-4.898447,58.620589,sh.600406
2015-08-31,38.50807011,43.6329081,28.52056611,32.48435676,100224743.0,6179074112.0,-16.050976,24.91842,sh.600436
2015-08-31,4.96986534,6.1161342,3.89245362,4.52026872,220415011.0,2832326108.0,-9.268293,32.059433,sh.600438
2015-08-31,37.06524534,41.96932388,29.3146039,34.41844124,144839255.0,5207314464.0,-9.53006,104.512184,sh.600485
2015-08-31,15.8179,17.4358452,11.0092584,13.0068332,2338695542.0,39445676630.0,-18.838127,53.183248,sh.600518
2015-08-31,166.41039,173.95162182,134.9141796,158.59316046,126991221.0,24868783880.0,-5.540782,10.109174,sh.600519
2015-08-31,8.488099,12.075448,7.77749025,8.6547245,1189811474.0,24915807226.0,1.029748,83.608639,sh.600547
2015-08-31,19.5479232,24.0903092,13.470524,15.59134836,948683781.0,59828632720.0,-24.487938,153.55711,sh.600570
2015-08-31,12.27543165,14.4911898,10.0596735,12.0190086,1165662466.0,22946474680.0,-2.036442,29.143729,sh.600585
2015-08-31,16.0582689,18.006435,9.719136,11.2290732,1071423262.0,36989495860.0,-33.929027,76.688802,sh.600588
2015-08-31,11.595192,17.9104305,8.9379605,9.6419543,508395306.0,9743760028.0,-17.581121,98.085202,sh.600606
2015-08-31,20.88861147,26.18683683,14.8565103,17.63091885,836020508.0,29480946750.0,-17.458101,52.899807,sh.600637
2015-08-31,8.73015676,9.98862904,6.62478804,7.94657968,1582910564.0,17076578294.0,-10.19678,28.753919,sh.600690
2015-08-31,15.094872,17.12106828,11.04247944,12.61002384,1050934268.0,26360977840.0,-18.130418,44.336138,sh.600703
2015-08-31,23.47065536,23.47065536,23.47065536,23.47065536,0.0,0.0,0.0,0.0,sh.600745
2015-08-31,3.87848348,4.3518417,2.8248797,3.32877716,8551483199.0,43057656190.0,-15.009747,48.000147,sh.600795
2015-08-31,11.30497586,12.85871086,8.45853334,9.76367074,225238695.0,4058283816.0,-15.126958,26.013645,sh.600809
2015-08-31,14.076085,14.96205035,9.0252545,10.06026075,4389010660.0,63868240970.0,-29.360465,54.238007,sh.600837
2015-08-31,12.35825829,13.46258237,9.67010099,11.70438219,2068895653.0,34127404320.0,-6.662804,34.391904,sh.600887
2015-08-31,49.0256633,61.11641944,34.27474874,45.53000386,1033293800.0,53130356990.0,-11.548507,75.691206,sh.600893
2015-08-31,9.9955499,9.9955499,9.9955499,9.9955499,0.0,0.0,0.0,0.0,sh.600900
2015-08-31,18.65287646,20.38297501,11.97389136,13.36601717,760674386.0,16403960086.0,-30.733945,76.067439,sh.600958
2015-08-31,13.55183715,14.80198285,8.92500925,10.2847038,1362043421.0,25734815690.0,-25.350795,28.357591,sh.600999
2015-08-31,5.447442,6.138576,4.288296,5.480094,2074277505.0,20537749300.0,-1.46771,13.952422,sh.601006
2015-08-31,3.43884212,4.07772232,2.4444112,2.64996396,776106096.0,9606310350.0,-24.225576,48.039091,sh.601012
2015-08-31,8.19561774,10.4737871,6.25531248,7.49092976,1599927996.0,28636115000.0,-8.759553,9.701803,sh.601088
2015-08-31,11.0933865,11.79203382,6.16509054,7.30747332,3496126649.0,36676175920.0,-34.12766,41.97398,sh.601111
2015-08-31,7.65454325,10.85463617,5.926098,7.36811518,2223968603.0,19725314304.0,-5.089059,56.572667,sh.601118
2015-08-31,9.35080368,9.9322008,7.2069018,8.82996876,4280120984.0,61930844670.0,-6.177606,26.453785,sh.601166
2015-08-31,3.6315054,3.9268512,2.91186,3.910212,4209458588.0,35288653440.0,7.061503,33.217979,sh.601169
2015-08-31,12.74427785,14.51538595,8.40891324,10.63434907,2382671355.0,37310295930.0,-16.150577,23.220099,sh.601186
2015-08-31,18.4654544,23.40409244,13.31777348,14.65042184,905976582.0,19895144752.0,-21.840149,181.195316,sh.601198
2015-08-31,19.3347222,20.92173408,13.5603832,14.89406924,2176294745.0,52581483630.0,-24.222896,142.707852,sh.601211
2015-08-31,3.56358,4.4425964,2.4826274,2.9755893,986196644.0,6152233024.0,-17.73399,36.39102,sh.601225
2015-08-31,1.92379788,1.98567442,1.52441294,1.68191686,11224105833.0,36031647040.0,-13.081395,3.817005,sh.601288
2015-08-31,23.062578,24.94252754,17.2270469,21.16865114,4583052373.0,139292635200.0,-9.229847,42.307711,sh.601318
2015-08-31,3.78219375,3.95029125,2.81843475,3.56927025,6368990269.0,39470155260.0,-6.871345,18.053212,sh.601328
2015-08-31,32.4543742,36.32275103,23.09771808,29.81522712,664193249.0,25824530270.0,-9.841099,31.84908,sh.601336
2015-08-31,13.46344272,15.71043213,10.50444432,11.79900612,144175472.0,2065670304.0,-12.901024,36.548181,sh.601360
2015-08-31,7.64026048,8.57671264,5.14305472,6.02748176,2320681297.0,22332617926.0,-22.243528,44.628486,sh.601377
2015-08-31,10.1679228,11.9956914,6.9424488,8.9007723,5158064331.0,67292402390.0,-11.796043,30.177337,sh.601390
2015-08-31,2.77447338,2.84977224,2.20683582,2.42694018,7020497405.0,31493782080.0,-13.250518,2.603924,sh.601398
2015-08-31,17.66830808,18.72641817,13.3506508,16.05628801,1058879146.0,24360134020.0,-9.269663,16.843163,sh.601601
2015-08-31,23.79399082,25.059719,17.42287582,21.61082208,897685031.0,22575987460.0,-9.915014,4.310917,sh.601628
2015-08-31,8.8194511,9.53373122,5.8341964,7.70986328,303924160.0,9076926786.0,-14.277054,15.126302,sh.601633
2015-08-31,3.36633088,3.8486272,2.37737984,2.98633984,8766095237.0,59031128700.0,-11.925287,29.318312,sh.601668
2015-08-31,8.1063579,9.56884515,5.44045257,6.51015753,3064558015.0,29491527210.0,-20.752798,92.865394,sh.601669
2015-08-31,14.757281,15.50291204,9.28155305,11.33203841,1679724100.0,27450154940.0,-24.63843,30.856163,sh.601688
2015-08-31,11.5137872,12.5363933,7.29459018,10.0745638,7472520806.0,102013245580.0,-13.524057,32.605904,sh.601766
2015-08-31,17.985534,21.38565638,12.29867944,14.36273358,1378147507.0,28381340460.0,-23.073394,40.32029,sh.601788
2015-08-31,11.277346,13.00394656,7.71526016,9.4885256,1180122621.0,16678226916.0,-15.629322,10.04596,sh.601800
2015-08-31,2.63627991,2.7473427,1.94652153,2.46091761,5479723829.0,22498933710.0,-7.268722,13.764568,sh.601818
2015-08-31,7.5635584,7.925052,5.5822954,6.2149092,3334418313.0,34061790210.0,-19.386835,2.059273,sh.601857
2015-08-31,27.803838,31.96544472,20.00530989,23.82609537,246952117.0,14389996472.0,-14.306452,25.296308,sh.601888
2015-08-31,3.26605964,4.05385292,2.59315288,2.92140008,8631298339.0,36207637746.0,-11.221945,54.615323,sh.601899
2015-08-31,8.1739818,9.20998647,5.74079652,6.653241,1811505168.0,14550828694.0,-19.447641,28.985498,sh.601901
2015-08-31,4.35738,5.06763294,3.96957318,5.06763294,1052650648.0,11056387720.0,14.920949,13.785955,sh.601919
2015-08-31,3.531924,3.66731442,2.68426224,3.04334118,2953123777.0,16247556742.0,-14.403974,30.782043,sh.601939
2015-08-31,8.35911004,10.34317896,6.25306967,7.38333844,9500064764.0,102751647540.0,-13.606089,244.154838,sh.601985
2015-08-31,2.54603492,2.60363752,1.97576918,2.22346036,10870819286.0,44771224170.0,-13.258427,5.157779,sh.601988
2015-08-31,12.637568,16.981732,9.82799904,12.2726272,16125943232.0,225846556200.0,-6.46822,89.798825,sh.601989
2015-08-31,4.61993972,4.91640644,3.34142699,3.9528896,2252827223.0,15760412770.0,-15.789474,7.061011,sh.601998
2015-08-31,13.0785485,14.7165009,10.8138286,12.5604207,146944397.0,4697034528.0,-5.944931,54.532917,sh.603288
2015-08-31,6.53506776,9.73440624,5.52577584,5.84921688,276436385.0,5434210844.0,-11.75779,303.776247,sh.603799
2015-08-31,4.2720792,4.93021032,3.06550548,3.55621728,2173956560.0,31161101360.0,-20.103761,86.223064,sh.603993
2015-09-30,7.2311916,8.212779,6.9845616,8.2029138,3137834290.0,47755399130.0,11.163102,21.027147,sh.600000
2015-09-30,25.15365996,26.847852,22.5429378,25.66284336,321305350.0,8774571522.0,1.687454,29.38384,sh.600009
2015-09-30,2.67424674,3.11877852,2.3990604,2.5049013,3082399728.0,12225146782.0,-10.353535,19.580708,sh.600010
2015-09-30,5.43388296,5.82430959,5.27878197,5.40714141,805503307.0,8394469758.0,-2.507232,10.346565,sh.600015
2015-09-30,4.22565162,4.73415362,4.17480142,4.2968419,3001051309.0,26309841988.0,-1.400233,10.155234,sh.600016
2015-09-30,5.65469516,5.968016,4.82663294,5.19963394,1714493237.0,12690502026.0,-11.096939,7.534519,sh.600018
2015-09-30,3.470401,3.89892008,3.27726564,3.37383332,1505626245.0,8931134144.0,-2.101576,9.167077,sh.600019
2015-09-30,2.69489715,2.78561646,2.55081354,2.57546004,4089581778.0,20303937058.0,-2.501377,4.279696,sh.600028
2015-09-30,7.43825985,8.2711152,6.76814635,7.17021445,2201383053.0,17400306934.0,-7.187113,31.3469,sh.600029
2015-09-30,11.0222846,11.92067629,9.69357084,10.25223458,4338872802.0,62484681380.0,-9.887193,44.208073,sh.600030
2015-09-30,5.65769286,6.342705,5.2855875,5.37861384,2149715489.0,14767452950.0,-7.826087,28.309174,sh.600031
2015-09-30,11.20036952,12.21556889,10.63636987,11.79091033,1801877532.0,31214117808.0,4.222874,8.734705,sh.600036
2015-09-30,5.61479485,5.83048925,5.1092611,5.38561955,1915658196.0,15676425946.0,-4.880952,17.814848,sh.600048
2015-09-30,5.2267194,5.5585746,4.86167868,4.98612438,4215106939.0,26418772040.0,-8.244275,19.885773,sh.600050
2015-09-30,6.47908031,6.89091084,6.04404806,6.11365322,971040693.0,10816614670.0,-8.347826,30.559994,sh.600089
2015-09-30,14.41365401,15.75918652,12.43891565,13.91996942,1954781517.0,28987878570.0,-5.207647,94.424701,sh.600100
2015-09-30,11.27288262,12.69035066,10.72461668,11.2327656,601220989.0,10348849044.0,-2.890173,5.452971,sh.600104
2015-09-30,11.62043664,12.47161512,10.18638594,11.1948474,1445898876.0,17829652690.0,-4.196358,50.968297,sh.600109
2015-09-30,12.5687682,13.54152344,11.6538004,12.1835186,791374273.0,10431575738.0,-4.743976,35.660264,sh.600111
2015-09-30,37.29487306,37.8028179,30.8674172,34.54024912,550438376.0,19542698312.0,-6.652587,39.941321,sh.600150
2015-09-30,19.7351184,21.92691936,19.155984,19.53019392,278727043.0,6420514994.0,-2.836879,14.626621,sh.600196
2015-09-30,4.15947868,4.43839416,3.80780264,3.8805632,1236095343.0,8506740216.0,-9.476662,23.673526,sh.600256
2015-09-30,13.2066,14.851422,12.3511725,13.8639285,247878240.0,11363687944.0,4.031532,12.72223,sh.600276
2015-09-30,11.6951365,12.6799901,10.0947494,10.3344835,264447292.0,4749594612.0,-14.201183,12.229711,sh.600309
2015-09-30,22.317444,23.70608496,20.251014,20.76348864,221604214.0,5849604096.0,-8.588064,21.383359,sh.600332
2015-09-30,16.09765073,17.25074024,14.12371784,14.2670397,332780325.0,8040747506.0,-14.819137,12.577875,sh.600340
2015-09-30,4.17393237,4.85714826,3.24384015,3.3873729,381544178.0,2687631504.0,-18.844567,57.135624,sh.600346
2015-09-30,24.16746552,24.16746552,17.05548801,21.01395219,414164887.0,9037012700.0,-16.137566,23.543293,sh.600372
2015-09-30,7.6178792,7.6178792,6.2254151,6.7900569,817879695.0,12036903166.0,-10.866834,37.079377,sh.600406
2015-09-30,32.40320829,32.5218099,27.95876901,29.91257448,52176975.0,2544839540.0,-7.916987,12.972523,sh.600436
2015-09-30,4.46761326,4.7997477,3.71828556,4.3744536,100052596.0,1055169068.0,-3.225806,14.552682,sh.600438
2015-09-30,33.459599,36.53588452,16.69983568,18.45771312,945525212.0,18390017394.0,-46.372606,87.324264,sh.600485
2015-09-30,12.65432,13.8112864,11.9854488,12.2204576,1093561599.0,15554215304.0,-6.045865,24.868204,sh.600518
2015-09-30,155.71141956,170.09577132,150.17523,154.48566498,69207425.0,13452421410.0,-2.589958,5.509278,sh.600519
2015-09-30,8.7135335,8.99287625,7.64517,8.488099,397448695.0,6843221076.0,-1.925255,27.928916,sh.600547
2015-09-30,15.2248248,15.4127856,11.96997028,13.68354624,694366597.0,30954688528.0,-12.236287,112.392485,sh.600570
2015-09-30,11.703411,13.0841505,10.85524245,11.07879075,480498722.0,8702737720.0,-7.822757,12.013361,sh.600585
2015-09-30,10.84725,12.0230919,9.54558,10.4784435,674386598.0,16758301182.0,-6.684699,48.27028,sh.600588
2015-09-30,9.6902676,10.6841412,8.6894921,9.0276852,281166074.0,3940444000.0,-6.370795,54.245645,sh.600606
2015-09-30,17.30872947,20.2263333,16.109469,18.51395641,570433163.0,17957868848.0,5.00846,36.094574,sh.600637
2015-09-30,7.69330224,8.30275108,7.13134292,7.17091752,923233054.0,9091261476.0,-9.760956,16.764527,sh.600690
2015-09-30,12.337155,13.13834436,11.01925656,11.45468556,459339108.0,9561738908.0,-9.162063,19.378302,sh.600703
2015-09-30,23.47065536,23.47065536,23.47065536,23.47065536,0.0,0.0,0.0,0.0,sh.600745
2015-09-30,3.26769868,3.57309108,3.053924,3.07682843,3428327963.0,14971149782.0,-7.568807,19.243474,sh.600795
2015-09-30,9.58343748,10.73941632,8.7630654,9.48399844,111651039.0,1735444812.0,-2.864418,12.894989,sh.600809
2015-09-30,9.79529915,11.74939095,9.44753705,10.55706375,2892674616.0,36681421374.0,4.938272,35.746759,sh.600837
2015-09-30,11.44283175,11.97319792,10.69450688,11.17401602,1150948261.0,18086727530.0,-4.531347,19.132575,sh.600887
2015-09-30,43.695743,43.7917776,32.11397024,39.23973756,810401855.0,31671359820.0,-13.815651,59.363846,sh.600893
2015-09-30,9.9955499,9.9955499,9.9955499,9.9955499,0.0,0.0,0.0,0.0,sh.600900
2015-09-30,13.22117171,14.46845206,12.00607924,13.17288989,517130174.0,8486136092.0,-1.444913,51.713017,sh.600958
